CreditScore,Age,Tenure,HasCrCard,IsActiveMember,EstimatedSalary,Churned,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Total_Products_More Than 2 Products,Total_Products_One product,Total_Products_Two Products,Account_Balance_More Than zero Balance,Account_Balance_Zero Balance
821,3.7376696182833684,3,1,1,64613.81,0,False,True,False,False,True,False,False,True,True,False
550,3.4011973816621555,4,1,0,89216.29,0,True,False,False,True,False,False,False,True,False,True
675,3.6635616461296463,6,0,0,83419.15,0,True,False,False,True,False,False,False,True,False,True
748,3.6635616461296463,3,1,1,123998.52,0,False,False,True,False,True,False,False,True,False,True
606,3.6888794541139363,9,0,1,96985.58,0,False,True,False,False,True,False,False,True,True,False
726,3.4011973816621555,7,1,0,146154.06,0,False,True,False,False,True,False,True,False,True,False
547,3.4011973816621555,6,1,1,18471.86,0,True,False,False,False,True,False,False,True,False,True
758,3.5553480614894135,5,1,0,95009.6,0,False,False,True,False,True,False,False,True,False,True
596,3.6109179126442243,2,0,1,121175.86,0,True,False,False,False,True,False,True,False,False,True
720,3.5263605246161616,3,1,1,77047.78,0,False,False,True,False,True,False,False,True,False,True
674,3.6109179126442243,3,1,0,158049.9,0,True,False,False,False,True,False,True,False,False,True
756,3.4657359027997265,4,1,0,147040.25,0,True,False,False,True,False,False,False,True,False,True
649,4.356708826689592,4,1,1,142566.75,0,False,True,False,False,True,False,False,True,True,False
613,3.332204510175204,7,1,1,185483.24,0,False,True,False,False,True,False,False,True,True,False
643,4.127134385045092,9,0,0,155870.82,0,True,False,False,False,True,False,False,True,False,True
600,3.4339872044851463,8,1,1,121555.51,0,True,False,False,False,True,False,False,True,False,True
735,3.6635616461296463,1,1,0,40223.74,0,False,False,True,False,True,False,True,False,True,False
585,3.5263605246161616,1,1,1,75503.6,0,True,False,False,True,False,False,True,False,False,True
724,3.4965075614664802,4,0,1,186942.49,1,False,True,False,False,True,False,True,False,True,False
635,3.367295829986474,2,0,0,117173.8,0,False,False,True,False,True,False,False,True,False,True
472,2.9444389791664403,9,1,0,3453.4,0,True,False,False,False,True,False,False,True,False,True
590,3.58351893845611,1,1,0,48876.84,0,True,False,False,False,True,False,False,True,False,True
651,4.143134726391533,8,1,1,11830.53,0,False,False,True,True,False,False,True,False,True,False
686,3.6635616461296463,4,1,0,162820.6,0,False,True,False,True,False,False,False,True,True,False
606,3.4657359027997265,6,0,1,36540.63,0,True,False,False,False,True,False,False,True,False,True
781,3.4965075614664802,3,1,0,6959.0,0,True,False,False,False,True,False,True,False,True,False
593,3.8066624897703196,4,0,0,10828.78,0,True,False,False,False,True,False,True,False,True,False
793,4.143134726391533,4,1,1,80272.06,0,True,False,False,False,True,False,False,True,True,False
791,3.4339872044851463,10,1,0,22184.14,0,True,False,False,True,False,False,True,False,True,False
850,4.219507705176107,5,1,1,186335.07,0,True,False,False,False,True,False,True,False,True,False
698,4.04305126783455,9,1,0,105715.01,0,True,False,False,True,False,False,False,True,True,False
846,3.5263605246161616,10,0,1,68393.64,1,True,False,False,True,False,False,False,True,True,False
765,3.7376696182833684,4,1,1,82868.34,0,True,False,False,False,True,False,False,True,True,False
574,3.9512437185814275,7,1,0,196257.67,0,False,False,True,False,True,False,True,False,True,False
617,3.9318256327243257,10,0,0,93439.75,1,False,True,False,True,False,False,True,False,True,False
581,3.2188758248682006,5,1,0,150319.49,0,True,False,False,False,True,False,False,True,True,False
710,3.6109179126442243,6,0,1,46523.6,0,False,True,False,False,True,False,True,False,True,False
550,3.4657359027997265,8,1,1,199138.84,0,True,False,False,False,True,False,True,False,True,False
533,3.9318256327243257,6,0,0,79559.02,1,False,True,False,False,True,False,False,True,True,False
779,3.8918202981106265,9,0,0,116893.87,0,True,False,False,False,True,False,True,False,True,False
763,3.1354942159291497,2,1,0,153983.99,0,True,False,False,True,False,False,False,True,False,True
563,3.58351893845611,4,1,1,63531.19,0,False,False,True,True,False,False,False,True,True,False
678,3.6375861597263857,3,1,0,126253.31,0,False,False,True,False,True,False,True,False,True,False
644,3.4339872044851463,5,1,1,73922.95,0,False,False,True,True,False,False,True,False,True,False
682,3.7612001156935624,7,1,1,64679.3,0,False,True,False,True,False,False,False,True,True,False
625,3.091042453358316,9,1,0,157072.91,0,True,False,False,False,True,False,False,True,False,True
733,3.58351893845611,1,0,1,108377.82,0,False,False,True,False,True,False,False,True,False,True
512,3.4011973816621555,6,1,0,88827.31,0,True,False,False,True,False,False,False,True,False,True
642,3.713572066704308,7,1,1,37674.47,0,True,False,False,True,False,False,True,False,True,False
737,3.091042453358316,10,0,0,106327.85,0,False,True,False,True,False,False,False,True,True,False
575,4.04305126783455,8,1,1,84475.13,0,True,False,False,True,False,False,True,False,True,False
543,3.6109179126442243,3,0,0,33998.7,0,False,True,False,True,False,False,False,True,True,False
521,3.713572066704308,8,0,1,20491.15,0,False,True,False,False,True,False,True,False,True,False
637,3.4657359027997265,3,1,1,197827.06,0,True,False,False,False,True,False,False,True,False,True
714,3.6888794541139363,9,1,1,96687.25,0,True,False,False,False,True,False,True,False,True,False
726,4.02535169073515,2,1,1,46044.7,0,False,False,True,True,False,False,True,False,True,False
680,3.5263605246161616,7,1,0,98949.85,0,False,False,True,True,False,False,False,True,False,True
812,3.6635616461296463,5,1,1,185599.34,1,False,True,False,False,True,True,False,False,True,False
757,3.4011973816621555,3,0,1,198341.15,0,False,False,True,False,True,False,True,False,True,False
710,4.127134385045092,3,1,0,119348.76,1,False,False,True,False,True,False,False,True,True,False
516,3.8501476017100584,9,0,0,149614.17,1,False,True,False,True,False,False,True,False,True,False
803,3.6888794541139363,6,1,0,12328.08,0,True,False,False,True,False,False,True,False,True,False
560,3.6375861597263857,5,1,1,33245.97,0,True,False,False,True,False,False,True,False,True,False
679,3.58351893845611,3,1,1,2243.41,0,True,False,False,True,False,False,False,True,False,True
526,3.4657359027997265,7,0,0,86786.41,0,True,False,False,False,True,False,True,False,True,False
485,3.713572066704308,2,1,1,12706.67,0,True,False,False,False,True,False,False,True,True,False
625,3.58351893845611,3,1,0,41295.1,1,True,False,False,True,False,False,False,True,False,True
773,3.7612001156935624,7,1,1,177357.16,0,False,False,True,False,True,False,True,False,True,False
530,3.8066624897703196,1,0,1,190663.89,1,True,False,False,True,False,False,True,False,False,True
616,3.7612001156935624,7,0,1,115262.54,1,False,True,False,True,False,False,True,False,True,False
651,3.1354942159291497,10,1,1,170099.23,0,True,False,False,False,True,False,False,True,False,True
586,3.6375861597263857,2,0,1,189143.94,0,False,True,False,False,True,False,True,False,True,False
607,3.367295829986474,7,1,0,163257.44,0,False,True,False,False,True,False,True,False,True,False
724,3.6635616461296463,3,0,1,95562.81,0,False,False,True,False,True,False,False,True,False,True
733,4.1588830833596715,3,1,1,75272.63,0,True,False,False,False,True,False,False,True,False,True
667,4.248495242049359,3,1,1,20881.96,0,False,True,False,False,True,False,False,True,True,False
700,3.4657359027997265,8,1,1,161845.81,1,True,False,False,True,False,False,False,True,True,False
659,4.356708826689592,2,0,1,49978.67,0,False,False,True,False,True,False,True,False,True,False
710,3.091042453358316,8,1,0,107292.91,0,False,False,True,False,True,True,False,False,False,True
760,3.6109179126442243,7,0,0,32863.24,1,True,False,False,False,True,False,True,False,False,True
677,3.2188758248682006,3,1,0,179608.96,0,True,False,False,True,False,False,False,True,False,True
798,3.367295829986474,8,1,0,70223.22,0,False,True,False,True,False,False,False,True,True,False
758,3.5553480614894135,7,1,0,77951.84,0,True,False,False,False,True,False,False,True,False,True
715,3.8066624897703196,4,1,1,55043.93,0,True,False,False,False,True,False,False,True,False,True
752,3.4657359027997265,9,0,1,101677.46,0,False,True,False,False,True,False,False,True,True,False
586,3.828641396489095,8,1,1,79366.98,1,False,True,False,False,True,False,True,False,True,False
818,3.58351893845611,4,1,1,8037.03,0,True,False,False,False,True,False,False,True,False,True
490,3.713572066704308,0,1,1,176254.12,0,False,True,False,True,False,False,True,False,True,False
610,4.23410650459726,5,0,0,192743.06,1,False,True,False,True,False,True,False,False,True,False
627,3.1780538303479458,5,1,0,56793.02,1,False,True,False,False,True,False,False,True,True,False
533,3.5553480614894135,8,1,1,187900.12,0,True,False,False,True,False,False,False,True,False,True
708,3.9318256327243257,8,1,1,92920.04,1,True,False,False,True,False,False,True,False,True,False
681,4.07753744390572,4,0,1,140166.95,0,True,False,False,False,True,False,True,False,True,False
690,3.044522437723423,8,1,1,155782.89,0,True,False,False,False,True,False,False,True,False,True
656,4.219507705176107,7,1,1,186574.68,0,False,True,False,False,True,False,True,False,True,False
673,3.6888794541139363,1,1,1,3258.6,0,False,False,True,False,True,False,True,False,True,False
806,3.58351893845611,8,1,1,106714.28,0,False,True,False,False,True,False,False,True,True,False
648,3.7612001156935624,7,1,1,144532.85,1,False,False,True,True,False,False,True,False,True,False
501,3.5553480614894135,6,1,1,13591.52,0,True,False,False,False,True,False,True,False,True,False
556,3.7612001156935624,4,1,1,74854.97,0,False,True,False,True,False,False,True,False,True,False
627,3.295836866004329,2,1,0,125451.01,0,True,False,False,True,False,False,False,True,False,True
652,3.4339872044851463,2,0,0,149740.22,0,True,False,False,False,True,False,True,False,True,False
807,4.0943445622221,1,1,1,17355.36,0,False,True,False,True,False,False,False,True,True,False
708,3.044522437723423,8,1,0,50294.09,0,False,True,False,False,True,False,False,True,True,False
619,3.295836866004329,1,1,0,156394.74,0,True,False,False,False,True,False,True,False,True,False
601,3.6888794541139363,10,0,0,77977.69,0,True,False,False,False,True,False,False,True,True,False
445,4.1588830833596715,2,0,1,43678.06,0,True,False,False,False,True,False,True,False,True,False
800,3.6635616461296463,4,1,0,13906.34,0,False,True,False,False,True,False,True,False,True,False
554,3.4965075614664802,3,1,1,12766.74,0,True,False,False,False,True,False,True,False,True,False
714,3.9889840465642745,4,0,1,51308.54,1,False,True,False,False,True,False,False,True,True,False
656,3.784189633918261,10,0,0,127444.14,0,True,False,False,False,True,False,True,False,True,False
520,3.8918202981106265,5,1,0,72577.33,1,True,False,False,False,True,False,True,False,True,False
480,3.6635616461296463,5,1,1,82438.13,0,False,False,True,False,True,False,True,False,True,False
660,3.4011973816621555,1,1,1,60485.98,0,False,True,False,False,True,False,False,True,True,False
532,3.58351893845611,4,1,1,132798.78,0,True,False,False,False,True,False,False,True,False,True
679,3.7376696182833684,1,0,0,71823.15,0,True,False,False,False,True,False,False,True,False,True
780,3.258096538021482,3,1,0,117144.15,0,True,False,False,True,False,False,True,False,True,False
747,3.367295829986474,7,1,1,141706.43,0,True,False,False,False,True,False,False,True,False,True
705,3.6635616461296463,3,1,1,54517.25,0,True,False,False,True,False,False,True,False,True,False
732,3.7612001156935624,9,1,0,183147.17,0,True,False,False,True,False,False,False,True,False,True
515,3.6888794541139363,10,1,0,138360.29,0,False,False,True,False,True,False,True,False,True,False
816,3.6888794541139363,9,1,1,79580.56,0,False,True,False,True,False,False,True,False,True,False
641,3.871201010907891,3,1,1,157458.61,1,True,False,False,True,False,False,True,False,True,False
509,2.8903717578961645,7,1,0,171770.58,0,True,False,False,False,True,False,True,False,True,False
601,3.8918202981106265,4,1,0,104263.82,0,False,True,False,True,False,False,False,True,True,False
527,3.6635616461296463,4,1,0,167183.07,1,True,False,False,False,True,False,False,True,False,True
455,3.295836866004329,5,0,0,70774.97,0,True,False,False,True,False,False,False,True,True,False
803,3.5263605246161616,4,1,1,114869.56,0,False,True,False,False,True,False,False,True,True,False
553,3.4657359027997265,7,0,1,109159.58,0,True,False,False,False,True,False,True,False,True,False
724,3.332204510175204,5,1,0,59351.68,0,True,False,False,True,False,False,True,False,False,True
610,3.8066624897703196,1,1,1,199657.46,0,True,False,False,True,False,False,False,True,False,True
559,3.6635616461296463,2,1,1,121151.1,0,False,False,True,True,False,False,False,True,False,True
825,3.5553480614894135,6,1,0,26342.33,1,False,True,False,True,False,False,True,False,True,False
819,3.332204510175204,8,1,1,102799.14,0,False,False,True,True,False,False,True,False,True,False
772,3.7376696182833684,0,1,0,90928.48,0,False,True,False,True,False,False,True,False,True,False
685,3.1354942159291497,5,0,0,141152.28,0,False,False,True,False,True,False,True,False,True,False
506,3.7612001156935624,2,1,0,105568.6,0,True,False,False,False,True,False,False,True,False,True
642,3.091042453358316,10,1,1,183045.46,0,False,True,False,False,True,False,False,True,True,False
627,3.6888794541139363,10,1,1,194792.42,0,False,False,True,False,True,False,False,True,False,True
600,3.4011973816621555,2,1,1,21852.91,0,False,True,False,False,True,False,True,False,True,False
653,3.828641396489095,0,1,0,78250.13,1,True,False,False,False,True,False,True,False,True,False
762,3.5553480614894135,3,1,1,47114.18,1,False,False,True,True,False,True,False,False,True,False
569,3.4011973816621555,3,1,1,33230.37,0,False,False,True,True,False,False,True,False,True,False
756,3.6888794541139363,1,1,0,114279.63,0,True,False,False,False,True,False,True,False,True,False
673,3.4339872044851463,1,0,1,38802.03,0,True,False,False,False,True,False,True,False,True,False
637,3.58351893845611,9,1,1,72504.76,0,True,False,False,True,False,False,True,False,True,False
644,3.4965075614664802,7,0,1,43943.09,0,True,False,False,False,True,False,True,False,True,False
658,3.5553480614894135,9,1,1,68141.92,0,False,False,True,False,True,False,True,False,True,False
649,3.58351893845611,8,0,1,109179.89,0,True,False,False,True,False,False,False,True,False,True
603,3.6635616461296463,9,0,0,48224.72,0,True,False,False,True,False,False,True,False,True,False
820,3.6635616461296463,1,1,0,61538.43,1,True,False,False,True,False,False,True,False,True,False
712,3.295836866004329,10,1,0,94544.88,0,False,False,True,False,True,False,True,False,False,True
645,3.4339872044851463,1,1,1,2850.01,0,False,True,False,True,False,False,True,False,True,False
